corpus	file	width	height	preset	quality	method	zen_bytes	lib_bytes	ratio
cid22	3363331.png	512	512	Default	90	4	57162	56908	1.004463
cid22	3623285.png	512	512	Default	90	4	45776	45998	0.995174
cid22	45258.png	512	512	Default	90	4	44524	44186	1.007649
cid22	5212582.png	512	512	Default	90	4	11808	10466	1.128225
cid22	60003.png	512	512	Default	90	4	46120	46540	0.990976
cid22	7062197.png	512	512	Default	90	4	48116	48226	0.997719
cid22	7394483.png	512	512	Default	90	4	30942	30742	1.006506
cid22	EPICA Delta D Plot.png	512	512	Default	90	4	31330	31810	0.984910
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	90	4	43468	43600	0.996972
cid22	pexels-photo-1933873.png	512	512	Default	90	4	52308	52504	0.996267
cid22	pexels-photo-3193731.png	512	512	Default	90	4	57092	56550	1.009584
cid22	pexels-photo-4354221.png	512	512	Default	90	4	61056	60632	1.006993
cid22	pexels-photo-7078290.png	512	512	Default	90	4	70558	71162	0.991512
cid22	1001682.png	512	512	Default	90	6	67876	68352	0.993036
cid22	1129482.png	512	512	Default	90	6	14476	14480	0.999724
cid22	1287145.png	512	512	Default	90	6	55120	55048	1.001308
cid22	1454804.png	512	512	Default	90	6	18830	17948	1.049142
cid22	1570264.png	512	512	Default	90	6	98938	99128	0.998083
cid22	162511.png	512	512	Default	90	6	104400	105994	0.984961
cid22	1938351.png	512	512	Default	90	6	28366	28056	1.011049
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	90	6	53606	53212	1.007404
cid22	225284.png	512	512	Default	90	6	106394	108862	0.977329
cid22	2471234.png	512	512	Default	90	6	18304	17510	1.045346
cid22	262780.png	512	512	Default	90	6	75364	75158	1.002741
cid22	3004909.png	512	512	Default	90	6	50842	50518	1.006414
cid22	3363331.png	512	512	Default	90	6	53458	54660	0.978010
cid22	3623285.png	512	512	Default	90	6	44698	45182	0.989288
cid22	45258.png	512	512	Default	90	6	43538	42942	1.013879
cid22	5212582.png	512	512	Default	90	6	10348	10334	1.001355
cid22	60003.png	512	512	Default	90	6	44376	45102	0.983903
cid22	7062197.png	512	512	Default	90	6	47334	47644	0.993493
cid22	7394483.png	512	512	Default	90	6	30128	29932	1.006548
cid22	EPICA Delta D Plot.png	512	512	Default	90	6	30992	31454	0.985312
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	90	6	42904	43302	0.990809
