corpus	file	width	height	preset	quality	method	zen_bytes	lib_bytes	ratio
cid22	7394483.png	512	512	Photo	25	0	9228	10288	0.896967
cid22	EPICA Delta D Plot.png	512	512	Photo	25	0	16040	16804	0.954535
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Photo	25	0	16418	18984	0.864834
cid22	pexels-photo-1933873.png	512	512	Photo	25	0	16660	19348	0.861071
cid22	pexels-photo-3193731.png	512	512	Photo	25	0	15826	19902	0.795196
cid22	pexels-photo-4354221.png	512	512	Photo	25	0	18096	20934	0.864431
cid22	pexels-photo-7078290.png	512	512	Photo	25	0	21506	17586	1.222905
cid22	1001682.png	512	512	Photo	25	4	15284	15296	0.999215
cid22	1129482.png	512	512	Photo	25	4	4694	4700	0.998723
cid22	1287145.png	512	512	Photo	25	4	12072	11910	1.013602
cid22	1454804.png	512	512	Photo	25	4	4936	4746	1.040034
cid22	1570264.png	512	512	Photo	25	4	28010	28174	0.994179
cid22	162511.png	512	512	Photo	25	4	32130	32018	1.003498
cid22	1938351.png	512	512	Photo	25	4	5104	5132	0.994544
cid22	21169144185_3f7977cb5a_o.png	512	512	Photo	25	4	16532	16524	1.000484
cid22	225284.png	512	512	Photo	25	4	31744	31972	0.992869
cid22	2471234.png	512	512	Photo	25	4	4538	4456	1.018402
cid22	262780.png	512	512	Photo	25	4	15202	14546	1.045098
cid22	3004909.png	512	512	Photo	25	4	12982	12962	1.001543
cid22	3363331.png	512	512	Photo	25	4	11090	11268	0.984203
cid22	3623285.png	512	512	Photo	25	4	10384	10244	1.013667
cid22	45258.png	512	512	Photo	25	4	9808	9638	1.017639
cid22	5212582.png	512	512	Photo	25	4	2618	2490	1.051406
cid22	60003.png	512	512	Photo	25	4	10554	10434	1.011501
cid22	7062197.png	512	512	Photo	25	4	12932	12874	1.004505
cid22	7394483.png	512	512	Photo	25	4	6972	6998	0.996285
cid22	EPICA Delta D Plot.png	512	512	Photo	25	4	11452	11506	0.995307
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Photo	25	4	13960	13920	1.002874
cid22	pexels-photo-1933873.png	512	512	Photo	25	4	12510	12526	0.998723
cid22	pexels-photo-3193731.png	512	512	Photo	25	4	12892	13008	0.991082
cid22	pexels-photo-4354221.png	512	512	Photo	25	4	14550	14526	1.001652
cid22	pexels-photo-7078290.png	512	512	Photo	25	4	15714	15478	1.015247
cid22	1001682.png	512	512	Photo	25	6	14206	14192	1.000986
cid22	1129482.png	512	512	Photo	25	6	4452	4432	1.004513
cid22	1287145.png	512	512	Photo	25	6	10958	10804	1.014254
cid22	1454804.png	512	512	Photo	25	6	4786	4506	1.062139
cid22	1570264.png	512	512	Photo	25	6	25236	25400	0.993543
cid22	162511.png	512	512	Photo	25	6	30138	29914	1.007488
cid22	1938351.png	512	512	Photo	25	6	5026	4992	1.006811
cid22	21169144185_3f7977cb5a_o.png	512	512	Photo	25	6	15864	15858	1.000378
cid22	225284.png	512	512	Photo	25	6	29200	29454	0.991376
cid22	2471234.png	512	512	Photo	25	6	4582	4448	1.030126
cid22	262780.png	512	512	Photo	25	6	13650	13554	1.007083
cid22	3004909.png	512	512	Photo	25	6	12100	12168	0.994412
cid22	3363331.png	512	512	Photo	25	6	10446	10462	0.998471
cid22	3623285.png	512	512	Photo	25	6	9632	9496	1.014322
cid22	45258.png	512	512	Photo	25	6	9466	9156	1.033858
cid22	5212582.png	512	512	Photo	25	6	2590	2478	1.045198
cid22	60003.png	512	512	Photo	25	6	9960	9928	1.003223
cid22	7062197.png	512	512	Photo	25	6	12362	12206	1.012781
cid22	7394483.png	512	512	Photo	25	6	6784	6668	1.017397
cid22	EPICA Delta D Plot.png	512	512	Photo	25	6	11084	10960	1.011314
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Photo	25	6	12990	13124	0.989790
cid22	pexels-photo-1933873.png	512	512	Photo	25	6	11648	11846	0.983285
cid22	pexels-photo-3193731.png	512	512	Photo	25	6	12212	12254	0.996573
cid22	pexels-photo-4354221.png	512	512	Photo	25	6	13944	13788	1.011314
