corpus	file	width	height	preset	quality	method	zen_bytes	lib_bytes	ratio
imagemagick	842661e4d91d8301.png	32	32	Photo	25	0	536	544	0.985294
imagemagick	85cbd61a7f981081.png	7	7	Photo	25	0	72	76	0.947368
imagemagick	86724e7321cb3c9c.png	9	9	Photo	25	0	70	70	1.000000
imagemagick	876f6e3591477bc8.png	33	33	Photo	25	0	110	92	1.195652
imagemagick	8ddc3a3122bf8489.png	16	16	Photo	25	0	196	216	0.907407
imagemagick	9297b10c9cd583b2.png	23	29	Photo	25	0	546	618	0.883495
imagemagick	9a096f9351f283f9.png	128	128	Photo	25	0	6326	6372	0.992781
imagemagick	9b7004a78dcb1a04.png	23	29	Photo	25	0	534	592	0.902027
imagemagick	9c314cb380f28cad.png	47	63	Photo	25	0	78	88	0.886364
imagemagick	9cb0d0b5662a83bf.png	16	16	Photo	25	0	46	48	0.958333
imagemagick	9d6eb018e6129d7d.png	128	128	Photo	25	0	6326	6372	0.992781
imagemagick	9e60d0a4b1d2708b.png	47	63	Photo	25	0	102	86	1.186047
imagemagick	a0a55e44ae4f8001.png	64	64	Photo	25	0	332	178	1.865169
imagemagick	a510acf6bbbf523d.png	23	29	Photo	25	0	66	74	0.891892
imagemagick	a93d277108c82d67.png	47	63	Photo	25	0	1450	1720	0.843023
imagemagick	aff2ea4f40406c8e.png	16	16	Photo	25	0	184	208	0.884615
imagemagick	b10555b0739859e9.png	33	33	Photo	25	0	786	794	0.989924
imagemagick	b283bb1bc851e829.png	31	17	Photo	25	0	468	428	1.093458
imagemagick	b7778bf4e941cfcc.png	33	33	Photo	25	0	840	810	1.037037
imagemagick	b7c2d942ded444f4.png	23	29	Photo	25	0	534	592	0.902027
imagemagick	bb4c75514e865208.png	23	29	Photo	25	0	78	96	0.812500
imagemagick	beca6a231ca9b5d2.png	128	128	Photo	25	0	7052	7546	0.934535
imagemagick	c29b85f8953aa33e.png	47	63	Photo	25	0	266	152	1.750000
imagemagick	c7b2056afae142b7.png	65	65	Photo	25	0	2024	2026	0.999013
